source,tag,file,dataset,scorer,seed,d_h,layers,label_smooth,batch_size,score_chunk_size,epochs,train_time_s,best_val_mrr,MRR,Hits@1,Hits@3,Hits@10,MR
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_seed456.json,UMLS,DistMult,456,200,2,0.3,1024,0,300,17.33407950401306,0.931248309023309,0.9222726037919432,88.19969742813917,96.06656580937972,99.24357034795764,1.5915279878971256
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_seed777.json,UMLS,DistMult,777,200,2,0.3,1024,0,300,17.37457799911499,0.9326050670576986,0.9295599477426255,89.40998487140696,95.31013615733737,99.54614220877458,1.3555219364599091
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_seed888.json,UMLS,DistMult,888,200,2,0.3,1024,0,300,17.289525032043457,0.9459722204684423,0.9155009170260126,87.29198184568835,94.55370650529501,98.63842662632375,1.4886535552193645
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_seed999.json,UMLS,DistMult,999,200,2,0.3,1024,0,300,20.532000303268433,0.9246649998784071,0.9178107853129983,87.5945537065053,94.70499243570349,99.39485627836612,1.475037821482602
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_TransE_seed123.json,UMLS,TransE,123,200,2,0.3,4096,0,300,12.942566633224487,0.08732868550164798,0.09070496693221909,0.0,6.656580937972769,31.46747352496218,31.334341906202724
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_TransE_seed42.json,UMLS,TransE,42,200,2,0.3,4096,0,300,10.334742546081543,0.10472844237507511,0.10747581163033293,0.0,10.59001512859304,35.854765506807865,30.04841149773071
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\UMLS_d200_L2_ls0.3_TransE_seed456.json,UMLS,TransE,456,200,2,0.3,4096,0,300,10.773386001586914,0.10254425662701587,0.10324187329862505,0.0,10.892586989409985,33.13161875945537,32.48260211800302
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_ComplEx_seed777.json,WN18RR,ComplEx,777,200,2,0.3,1024,0,300,866.284265756607,0.503432623338466,0.4858157464037468,45.373324824505424,50.0,54.78621569878749,3615.8924696873005
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_ComplEx_seed888.json,WN18RR,ComplEx,888,200,2,0.3,1024,0,300,878.081038236618,0.5023380645902628,0.48638092301099933,45.43714103382259,49.872367581365666,54.4033184428845,3844.816528398213
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_ComplEx_seed999.json,WN18RR,ComplEx,999,200,2,0.3,1024,0,300,878.9460804462433,0.4960859981961812,0.4840577419174834,45.34141671984684,49.71282705807275,53.95660497766433,4028.9336311423103
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_RotatE_seed777.json,WN18RR,RotatE,777,200,2,0.3,128,2048,300,84091.50694084167,0.5192819467009081,0.49291370227923564,45.82003828972559,50.893426930440334,55.67964262922782,2791.9511805998723
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_RotatE_seed888.json,WN18RR,RotatE,888,200,2,0.3,128,2048,300,85594.34254980087,0.5067853960377253,0.4948935642736374,45.94767070835992,50.92533503509892,56.09444798978941,2761.7415443522655
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_RotatE_seed999.json,WN18RR,RotatE,999,200,2,0.3,128,2048,300,69699.74129843712,0.5204614932681911,0.4909943040960964,45.50095724313976,50.47862156987875,55.83918315252075,2860.0829610721125
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_seed777.json,WN18RR,DistMult,777,200,2,0.3,1024,0,300,668.8218815326691,0.4894838984983019,0.4736510983005805,43.90555201021059,48.75558391831525,53.60561582641991,3178.9664964901085
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_seed888.json,WN18RR,DistMult,888,200,2,0.3,1024,0,300,833.8988418579102,0.4873520458003113,0.47511616610001167,44.00127632418634,48.88321633694959,54.275686024250156,2682.833439693682
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_seed999.json,WN18RR,DistMult,999,200,2,0.3,1024,0,300,835.4862630367279,0.48164256362344154,0.4756332617579068,44.288449266113595,48.81940012763242,53.57370772176133,2767.882897255903
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_TransE_seed777.json,WN18RR,TransE,777,200,2,0.3,128,2048,300,47980.24378633499,0.20393789345627175,0.20147733264724213,6.924058710912571,28.14294830887045,46.330567964262926,3209.462348436503
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_TransE_seed888.json,WN18RR,TransE,888,200,2,0.3,128,2048,300,42851.60717535019,0.19386253605874446,0.1972179475765854,7.49840459476707,26.38800255264837,43.74601148691768,2523.7306955966815
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\WN18RR_d200_L2_ls0.3_TransE_seed999.json,WN18RR,TransE,999,200,2,0.3,128,2048,300,54636.396990299225,0.21370765398565378,0.20624398231166,7.753669432035737,28.334396936821953,45.788130185067004,3251.2852584556476
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\YAGO3-10_d128_L0_ls0.3_ComplEx_seed777.json,YAGO3-10,ComplEx,777,128,0,0.3,2048,0,150,3794.0617175102234,0.7016969624350068,0.7021595320883354,64.64,73.92,79.42,1705.6786
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\YAGO3-10_d128_L0_ls0.3_ComplEx_seed888.json,YAGO3-10,ComplEx,888,128,0,0.3,2048,0,150,3795.2238252162933,0.6965294127230989,0.6925631293066159,63.260000000000005,73.4,78.82000000000001,1594.7826
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\YAGO3-10_d128_L0_ls0.3_ComplEx_seed999.json,YAGO3-10,ComplEx,999,128,0,0.3,2048,0,150,3787.0571796894073,0.6974301333088401,0.6966403086827635,63.68000000000001,73.76,79.72,1470.1792
pricai_3day,root,C:\Users\13742\Documents\KG\kgc-decoder-audit\pricai_3day_results_20260609\pricai_3day_pack_20260609_113656\root_jsons\YAGO3-10_d256_L0_ls0.3_ComplEx_seed42.json,YAGO3-10,ComplEx,42,256,0,0.3,1024,0,150,5520.33730006218,0.6994223272038367,0.7046872776959936,64.64,74.4,80.06,1494.7732
